Level,Date and Time,Source,Event ID,Task Category
Information,8/27/2023 4:54:34 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:32 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:30 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:28 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:27 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:24 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:19 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:17 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:16 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
Information,8/27/2023 4:54:12 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"The description for Event ID 4798 from source Microsoft-Windows-Security-Auditing cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

Administrator
GOVBETA
EV_RenderedValue_2.00
EV_RenderedValue_3.00
Administrator
GOVBETA
549918
6164
C:\Windows\explorer.exe

The handle is invalid
"
Information,8/27/2023 4:54:09 AM,Microsoft-Windows-Security-Auditing,4798,User Account Management,"A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA
	Logon ID:		0x8641E

User:
	Security ID:		S-1-5-21-3089243881-3525850343-252262830-500
	Account Name:		Administrator
	Account Domain:		GOVBETA

Process Information:
	Process ID:		0x1814
	Process Name:		C:\Windows\explorer.exe"
